iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
54,"(8, 2)","(8, 1)",North,"[((8, 3), 'North', 1)]","['(8, 2)', '(15, 1)', '(17, 9)']","['(8, 3)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",39,0,39
55,"(8, 3)","(8, 2)",North,"[((7, 3), 'West', 1)]","['(8, 3)', '(15, 1)', '(17, 9)']","['(7, 3)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",40,0,40
56,"(7, 3)","(8, 3)",West,"[((6, 3), 'West', 1)]","['(7, 3)', '(15, 1)', '(17, 9)']","['(6, 3)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",41,0,41
57,"(6, 3)","(7, 3)",West,"[((6, 2), 'South', 1)]","['(6, 3)', '(15, 1)', '(17, 9)']","['(6, 2)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",42,0,42
58,"(6, 2)","(6, 3)",South,"[((6, 1), 'South', 1)]","['(6, 2)', '(15, 1)', '(17, 9)']","['(6, 1)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (13, 1), (13, 7), (10, 8), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",43,0,43
59,"(6, 1)","(6, 2)",South,"[((5, 1), 'West', 1)]","['(6, 1)', '(15, 1)', '(17, 9)']","['(5, 1)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (13, 1), (13, 7), (10, 8), (6, 1), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",44,0,44
60,"(5, 1)","(6, 1)",West,"[((4, 1), 'West', 1)]","['(5, 1)', '(15, 1)', '(17, 9)']","['(4, 1)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (5, 1), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (13, 1), (13, 7), (10, 8), (6, 1), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",45,0,45
61,"(4, 1)","(5, 1)",West,"[((3, 1), 'West', 1)]","['(4, 1)', '(15, 1)', '(17, 9)']","['(3, 1)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (5, 1), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (13, 1), (13, 7), (10, 8), (6, 1), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (4, 1), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",46,0,46
62,"(3, 1)","(4, 1)",West,"[((2, 1), 'West', 1)]","['(3, 1)', '(15, 1)', '(17, 9)']","['(2, 1)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (3, 1), (5, 1), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (13, 1), (13, 7), (10, 8), (6, 1), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (4, 1), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",47,0,47
63,"(2, 1)","(3, 1)",West,"[((1, 1), 'West', 1)]","['(2, 1)', '(15, 1)', '(17, 9)']","['(1, 1)', '(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (3, 1), (5, 1), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (2, 1), (13, 1), (13, 7), (10, 8), (6, 1), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (4, 1), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",48,0,48
64,"(1, 1)","(2, 1)",West,[],"['(1, 1)', '(15, 1)', '(17, 9)']","['(15, 1)', '(17, 9)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (3, 1), (5, 1), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (2, 1), (13, 1), (13, 7), (10, 8), (6, 1), (16, 3), (15, 1), (15, 7), (16, 9), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (4, 1), (14, 5), (17, 1), (8, 1), (10, 4), (1, 1), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",49,0,49
