iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
51,"(8, 3)","(8, 4)",South,[],"[(8, 3), (4, 3), (3, 7), (18, 6), (18, 4), (15, 1), (9, 1)]","[(4, 3), (3, 7), (18, 6), (18, 4), (15, 1), (9, 1)]","[(12, 4), (14, 4), (14, 1), (17, 3), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (13, 8), (6, 5), (6, 8), (12, 3), (12, 6), (4, 8), (5, 3), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (12, 2), (4, 7), (8, 4), (5, 8), (10, 4), (9, 6), (10, 1), (11, 6), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",10,0,10
52,"(4, 3)","(5, 3)",West,"[((3, 3), 'West', 1)]","[(4, 3), (3, 7), (18, 6), (18, 4), (15, 1), (9, 1)]","[(3, 7), (18, 6), (18, 4), (15, 1), (9, 1), (3, 3)]","[(12, 4), (14, 4), (4, 3), (14, 1), (17, 3), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (13, 8), (6, 5), (6, 8), (12, 3), (12, 6), (4, 8), (5, 3), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (12, 2), (4, 7), (8, 4), (5, 8), (10, 4), (9, 6), (10, 1), (11, 6), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",10,0,10
53,"(3, 7)","(4, 7)",West,"[((2, 7), 'West', 1)]","[(3, 7), (18, 6), (18, 4), (15, 1), (9, 1), (3, 3)]","[(18, 6), (18, 4), (15, 1), (9, 1), (3, 3), (2, 7)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (13, 8), (6, 5), (6, 8), (12, 3), (12, 6), (4, 8), (5, 3), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (12, 2), (4, 7), (8, 4), (5, 8), (10, 4), (9, 6), (10, 1), (11, 6), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",11,0,11
54,"(18, 6)","(17, 6)",East,"[((19, 6), 'East', 1)]","[(18, 6), (18, 4), (15, 1), (9, 1), (3, 3), (2, 7)]","[(18, 4), (15, 1), (9, 1), (3, 3), (2, 7), (19, 6)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (13, 8), (6, 5), (6, 8), (12, 3), (12, 6), (4, 8), (5, 3), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (5, 8), (10, 4), (9, 6), (10, 1), (11, 6), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",11,0,11
55,"(18, 4)","(18, 3)",North,"[((19, 4), 'East', 1)]","[(18, 4), (15, 1), (9, 1), (3, 3), (2, 7), (19, 6)]","[(15, 1), (9, 1), (3, 3), (2, 7), (19, 6), (19, 4)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (13, 8), (18, 4), (6, 5), (6, 8), (12, 3), (12, 6), (4, 8), (5, 3), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (5, 8), (10, 4), (9, 6), (10, 1), (11, 6), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",11,0,11
56,"(15, 1)","(14, 1)",East,"[((16, 1), 'East', 1)]","[(15, 1), (9, 1), (3, 3), (2, 7), (19, 6), (19, 4)]","[(9, 1), (3, 3), (2, 7), (19, 6), (19, 4), (16, 1)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (13, 8), (18, 4), (6, 5), (6, 8), (12, 3), (12, 6), (4, 8), (5, 3), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (5, 8), (10, 4), (9, 6), (10, 1), (11, 6), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",11,0,11
57,"(9, 1)","(10, 1)",West,"[((8, 1), 'West', 1)]","[(9, 1), (3, 3), (2, 7), (19, 6), (19, 4), (16, 1)]","[(3, 3), (2, 7), (19, 6), (19, 4), (16, 1), (8, 1)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (13, 8), (18, 4), (6, 5), (6, 8), (12, 3), (12, 6), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (5, 8), (10, 4), (9, 6), (10, 1), (11, 6), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",11,0,11
58,"(3, 3)","(4, 3)",West,"[((2, 3), 'West', 1)]","[(3, 3), (2, 7), (19, 6), (19, 4), (16, 1), (8, 1)]","[(2, 7), (19, 6), (19, 4), (16, 1), (8, 1), (2, 3)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (13, 8), (18, 4), (6, 5), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (5, 8), (10, 4), (9, 6), (10, 1), (11, 6), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",11,0,11
59,"(2, 7)","(3, 7)",West,"[((1, 7), 'West', 1)]","[(2, 7), (19, 6), (19, 4), (16, 1), (8, 1), (2, 3)]","[(19, 6), (19, 4), (16, 1), (8, 1), (2, 3), (1, 7)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (13, 8), (18, 4), (6, 5), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (5, 8), (10, 4), (9, 6), (10, 1), (11, 6), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",12,0,12
60,"(19, 6)","(18, 6)",East,"[((20, 6), 'East', 1)]","[(19, 6), (19, 4), (16, 1), (8, 1), (2, 3), (1, 7)]","[(19, 4), (16, 1), (8, 1), (2, 3), (1, 7), (20, 6)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (13, 8), (18, 4), (6, 5), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (5, 8), (10, 4), (9, 6), (10, 1), (11, 6), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",12,0,12
61,"(19, 4)","(18, 4)",East,"[((20, 4), 'East', 1)]","[(19, 4), (16, 1), (8, 1), (2, 3), (1, 7), (20, 6)]","[(16, 1), (8, 1), (2, 3), (1, 7), (20, 6), (20, 4)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (13, 8), (18, 4), (6, 5), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (19, 4), (5, 8), (10, 4), (9, 6), (10, 1), (11, 6), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",12,0,12
62,"(16, 1)","(15, 1)",East,"[((17, 1), 'East', 1)]","[(16, 1), (8, 1), (2, 3), (1, 7), (20, 6), (20, 4)]","[(8, 1), (2, 3), (1, 7), (20, 6), (20, 4), (17, 1)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (16, 1), (13, 8), (18, 4), (6, 5), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (19, 4), (5, 8), (10, 4), (9, 6), (10, 1), (11, 6), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",12,0,12
63,"(8, 1)","(9, 1)",West,"[((7, 1), 'West', 1)]","[(8, 1), (2, 3), (1, 7), (20, 6), (20, 4), (17, 1)]","[(2, 3), (1, 7), (20, 6), (20, 4), (17, 1), (7, 1)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (16, 1), (13, 8), (18, 4), (6, 5), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (19, 4), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (11, 6), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",12,0,12
64,"(2, 3)","(3, 3)",West,"[((1, 3), 'West', 1)]","[(2, 3), (1, 7), (20, 6), (20, 4), (17, 1), (7, 1)]","[(1, 7), (20, 6), (20, 4), (17, 1), (7, 1), (1, 3)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (16, 1), (13, 8), (18, 4), (6, 5), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (19, 4), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (11, 6), (2, 3), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",12,0,12
65,"(1, 7)","(2, 7)",West,"[((1, 8), 'North', 1)]","[(1, 7), (20, 6), (20, 4), (17, 1), (7, 1), (1, 3)]","[(20, 6), (20, 4), (17, 1), (7, 1), (1, 3), (1, 8)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (16, 1), (13, 8), (18, 4), (6, 5), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (19, 4), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (11, 6), (2, 3), (1, 7), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",13,0,13
66,"(20, 6)","(19, 6)",East,"[((20, 7), 'North', 1)]","[(20, 6), (20, 4), (17, 1), (7, 1), (1, 3), (1, 8)]","[(20, 4), (17, 1), (7, 1), (1, 3), (1, 8), (20, 7)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (16, 1), (13, 8), (18, 4), (6, 5), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (20, 6), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (19, 4), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (11, 6), (2, 3), (1, 7), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",13,0,13
67,"(20, 4)","(19, 4)",East,"[((20, 3), 'South', 1)]","[(20, 4), (17, 1), (7, 1), (1, 3), (1, 8), (20, 7)]","[(17, 1), (7, 1), (1, 3), (1, 8), (20, 7), (20, 3)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (16, 1), (13, 8), (18, 4), (6, 5), (20, 4), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (20, 6), (7, 6), (18, 6), (12, 2), (4, 7), (8, 4), (19, 4), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (11, 6), (2, 3), (1, 7), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",13,0,13
68,"(17, 1)","(16, 1)",East,"[((18, 1), 'East', 1)]","[(17, 1), (7, 1), (1, 3), (1, 8), (20, 7), (20, 3)]","[(7, 1), (1, 3), (1, 8), (20, 7), (20, 3), (18, 1)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (16, 1), (13, 8), (18, 4), (6, 5), (20, 4), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (20, 6), (7, 6), (18, 6), (12, 2), (4, 7), (17, 1), (8, 4), (19, 4), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (11, 6), (2, 3), (1, 7), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",13,0,13
69,"(7, 1)","(8, 1)",West,"[((6, 1), 'West', 1)]","[(7, 1), (1, 3), (1, 8), (20, 7), (20, 3), (18, 1)]","[(1, 3), (1, 8), (20, 7), (20, 3), (18, 1), (6, 1)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (16, 1), (13, 8), (18, 4), (7, 1), (6, 5), (20, 4), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (20, 6), (7, 6), (18, 6), (12, 2), (4, 7), (17, 1), (8, 4), (19, 4), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (11, 6), (2, 3), (1, 7), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",13,0,13
70,"(1, 3)","(2, 3)",West,"[((1, 4), 'North', 1)]","[(1, 3), (1, 8), (20, 7), (20, 3), (18, 1), (6, 1)]","[(1, 8), (20, 7), (20, 3), (18, 1), (6, 1), (1, 4)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (1, 3), (16, 1), (13, 8), (18, 4), (7, 1), (6, 5), (20, 4), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (20, 6), (7, 6), (18, 6), (12, 2), (4, 7), (17, 1), (8, 4), (19, 4), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (11, 6), (2, 3), (1, 7), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",13,0,13
71,"(1, 8)","(1, 7)",North,[],"[(1, 8), (20, 7), (20, 3), (18, 1), (6, 1), (1, 4)]","[(20, 7), (20, 3), (18, 1), (6, 1), (1, 4)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (1, 3), (16, 1), (13, 8), (18, 4), (7, 1), (6, 5), (20, 4), (6, 8), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (1, 8), (20, 6), (7, 6), (18, 6), (12, 2), (4, 7), (17, 1), (8, 4), (19, 4), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (11, 6), (2, 3), (1, 7), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",14,0,14
72,"(20, 7)","(20, 6)",North,"[((20, 8), 'North', 1)]","[(20, 7), (20, 3), (18, 1), (6, 1), (1, 4)]","[(20, 3), (18, 1), (6, 1), (1, 4), (20, 8)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (1, 3), (16, 1), (13, 8), (18, 4), (7, 1), (6, 5), (20, 4), (6, 8), (20, 7), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (1, 8), (20, 6), (7, 6), (18, 6), (12, 2), (4, 7), (17, 1), (8, 4), (19, 4), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (11, 6), (2, 3), (1, 7), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",14,0,14
73,"(20, 3)","(20, 4)",South,"[((20, 2), 'South', 1)]","[(20, 3), (18, 1), (6, 1), (1, 4), (20, 8)]","[(18, 1), (6, 1), (1, 4), (20, 8), (20, 2)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (1, 3), (16, 1), (13, 8), (18, 4), (7, 1), (6, 5), (20, 4), (6, 8), (20, 7), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (1, 8), (20, 6), (7, 6), (18, 6), (12, 2), (20, 3), (4, 7), (17, 1), (8, 4), (19, 4), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (11, 6), (2, 3), (1, 7), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",14,0,14
74,"(18, 1)","(17, 1)",East,"[((19, 1), 'East', 1)]","[(18, 1), (6, 1), (1, 4), (20, 8), (20, 2)]","[(6, 1), (1, 4), (20, 8), (20, 2), (19, 1)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (1, 3), (16, 1), (13, 8), (18, 4), (7, 1), (18, 1), (6, 5), (20, 4), (6, 8), (20, 7), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (1, 8), (20, 6), (7, 6), (18, 6), (12, 2), (20, 3), (4, 7), (17, 1), (8, 4), (19, 4), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (11, 6), (2, 3), (1, 7), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",14,0,14
75,"(6, 1)","(7, 1)",West,"[((5, 1), 'West', 1)]","[(6, 1), (1, 4), (20, 8), (20, 2), (19, 1)]","[(1, 4), (20, 8), (20, 2), (19, 1), (5, 1)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (1, 3), (16, 1), (13, 8), (18, 4), (7, 1), (18, 1), (6, 5), (20, 4), (6, 8), (20, 7), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (1, 8), (20, 6), (7, 6), (18, 6), (12, 2), (20, 3), (4, 7), (17, 1), (8, 4), (19, 4), (6, 1), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (11, 6), (2, 3), (1, 7), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",14,0,14
76,"(1, 4)","(1, 3)",North,"[((1, 5), 'North', 1)]","[(1, 4), (20, 8), (20, 2), (19, 1), (5, 1)]","[(20, 8), (20, 2), (19, 1), (5, 1), (1, 5)]","[(12, 4), (14, 4), (4, 3), (14, 1), (3, 7), (17, 3), (19, 6), (17, 6), (11, 2), (8, 3), (10, 6), (9, 8), (8, 6), (13, 2), (11, 8), (13, 5), (16, 4), (1, 3), (16, 1), (13, 8), (18, 4), (7, 1), (18, 1), (6, 5), (20, 4), (6, 8), (20, 7), (12, 3), (12, 6), (3, 3), (4, 8), (5, 3), (9, 1), (11, 4), (10, 2), (9, 4), (11, 7), (8, 8), (13, 4), (10, 8), (13, 7), (15, 4), (13, 1), (16, 3), (15, 1), (2, 7), (6, 4), (16, 6), (7, 3), (18, 3), (1, 8), (20, 6), (7, 6), (18, 6), (12, 2), (20, 3), (4, 7), (17, 1), (8, 4), (19, 4), (6, 1), (5, 8), (8, 1), (10, 4), (9, 6), (10, 1), (1, 4), (11, 6), (2, 3), (1, 7), (15, 6), (13, 6), (16, 5), (6, 6), (6, 3), (7, 8)]",14,0,14
77,"(20, 8)","(20, 7)",North,"[((19, 8), 'West', 1)]","[(20, 8), (20, 2), (19, 1), (5, 1), (1, 5)]","[(20, 2), (19, 1), (5, 1), (1, 5), (19, 8)]","[(12, 4), (17, 3), (10, 6), (9, 8), (13, 8), (7, 1), (18, 1), (5, 3), (9, 1), (11, 7), (13, 1), (1, 8), (6, 4), (16, 6), (7, 3), (18, 3), (8, 4), (19, 4), (6, 6), (20, 8), (14, 1), (19, 6), (11, 2), (13, 5), (1, 3), (16, 1), (12, 6), (3, 3), (11, 4), (10, 8), (13, 7), (15, 4), (6, 1), (16, 3), (20, 3), (10, 1), (1, 7), (15, 6), (16, 5), (3, 7), (8, 6), (13, 2), (18, 4), (6, 8), (20, 7), (12, 3), (4, 8), (8, 8), (13, 4), (8, 1), (1, 4), (11, 6), (2, 3), (6, 3), (14, 4), (4, 3), (17, 6), (8, 3), (11, 8), (16, 4), (6, 5), (20, 4), (10, 2), (9, 4), (2, 7), (15, 1), (20, 6), (7, 6), (18, 6), (12, 2), (4, 7), (17, 1), (5, 8), (10, 4), (9, 6), (13, 6), (7, 8)]",15,0,15
