iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
50,"(19, 1)","(20, 1)",West,"[((19, 2), 'North', 1), ((18, 1), 'West', 1)]","['(19, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(19, 2)', '(18, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (21, 13), (27, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (25, 1), (25, 7), (24, 5), (25, 10), (25, 13), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (27, 12), (26, 1), (25, 9), (24, 1), (25, 6), (25, 12), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (27, 5), (27, 11), (19, 1), (17, 13), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",48,0,48
51,"(19, 2)","(19, 1)",North,"[((19, 3), 'North', 1)]","['(19, 2)', '(18, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(19, 3)', '(18, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (21, 13), (27, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (25, 1), (25, 7), (24, 5), (25, 10), (25, 13), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (26, 1), (25, 9), (24, 1), (25, 6), (25, 12), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (27, 5), (27, 11), (19, 1), (17, 13), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",49,0,49
52,"(19, 3)","(19, 2)",North,[],"['(19, 3)', '(18, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(18, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (21, 13), (27, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (25, 1), (25, 7), (24, 5), (25, 10), (25, 13), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (26, 1), (25, 9), (24, 1), (25, 6), (25, 12), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (27, 5), (27, 11), (19, 1), (17, 13), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",50,0,50
53,"(18, 1)","(19, 1)",West,"[((17, 1), 'West', 1)]","['(18, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(17, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (21, 13), (27, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (25, 1), (25, 7), (24, 5), (25, 10), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (26, 1), (25, 9), (24, 1), (25, 6), (25, 12), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (27, 5), (27, 11), (19, 1), (17, 13), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",49,0,49
54,"(17, 1)","(18, 1)",West,"[((16, 1), 'West', 1)]","['(17, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(16, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (21, 13), (27, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (25, 1), (25, 7), (24, 5), (25, 10), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (26, 1), (25, 9), (24, 1), (25, 6), (25, 12), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (17, 13), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",50,0,50
55,"(16, 1)","(17, 1)",West,"[((15, 1), 'West', 1)]","['(16, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(15, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (21, 13), (27, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (25, 1), (25, 7), (24, 5), (25, 10), (16, 1), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (26, 1), (25, 9), (24, 1), (25, 6), (25, 12), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (17, 13), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",51,0,51
56,"(15, 1)","(16, 1)",West,"[((15, 2), 'North', 1), ((14, 1), 'West', 1)]","['(15, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(15, 2)', '(14, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (21, 13), (27, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (25, 1), (25, 7), (24, 5), (25, 10), (16, 1), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (26, 1), (25, 9), (24, 1), (25, 6), (25, 12), (15, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (17, 13), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",52,0,52
57,"(15, 2)","(15, 1)",North,[],"['(15, 2)', '(14, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(14, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (21, 13), (27, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (26, 1), (25, 9), (24, 1), (25, 6), (25, 12), (15, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (17, 13), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",53,0,53
58,"(14, 1)","(15, 1)",West,"[((13, 1), 'West', 1)]","['(14, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(13, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (21, 13), (27, 1), (14, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (26, 1), (25, 9), (24, 1), (25, 6), (25, 12), (15, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (17, 13), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",53,0,53
59,"(13, 1)","(14, 1)",West,"[((12, 1), 'West', 1)]","['(13, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(12, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (21, 13), (27, 1), (14, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (17, 13), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",54,0,54
60,"(12, 1)","(13, 1)",West,"[((11, 1), 'West', 1)]","['(12, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(11, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (17, 13), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",55,0,55
61,"(11, 1)","(12, 1)",West,"[((11, 2), 'North', 1), ((10, 1), 'West', 1)]","['(11, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(11, 2)', '(10, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (17, 13), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",56,0,56
62,"(11, 2)","(11, 1)",North,"[((11, 3), 'North', 1)]","['(11, 2)', '(10, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(11, 3)', '(10, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (17, 13), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",57,0,57
63,"(11, 3)","(11, 2)",North,[],"['(11, 3)', '(10, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(10, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (17, 13), (11, 3), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",58,0,58
64,"(10, 1)","(11, 1)",West,"[((9, 1), 'West', 1)]","['(10, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(9, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (17, 13), (11, 3), (10, 1), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",57,0,57
65,"(9, 1)","(10, 1)",West,"[((8, 1), 'West', 1)]","['(9, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(8, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (9, 1), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (17, 13), (11, 3), (10, 1), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",58,0,58
66,"(8, 1)","(9, 1)",West,"[((7, 1), 'West', 1)]","['(8, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(7, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (9, 1), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (8, 1), (17, 13), (11, 3), (10, 1), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",59,0,59
67,"(7, 1)","(8, 1)",West,"[((7, 2), 'North', 1), ((6, 1), 'West', 1)]","['(7, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(7, 2)', '(6, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (7, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (9, 1), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (8, 1), (17, 13), (11, 3), (10, 1), (19, 13), (25, 5), (25, 8), (25, 11), (21, 1), (21, 7)]",60,0,60
68,"(7, 2)","(7, 1)",North,[],"['(7, 2)', '(6, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(6, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (7, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (9, 1), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (8, 1), (17, 13), (11, 3), (10, 1), (19, 13), (25, 5), (25, 8), (7, 2), (25, 11), (21, 1), (21, 7)]",61,0,61
69,"(6, 1)","(7, 1)",West,"[((5, 1), 'West', 1)]","['(6, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(5, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (27, 4), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (7, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (9, 1), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (6, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (8, 1), (17, 13), (11, 3), (10, 1), (19, 13), (25, 5), (25, 8), (7, 2), (25, 11), (21, 1), (21, 7)]",61,0,61
70,"(5, 1)","(6, 1)",West,"[((4, 1), 'West', 1)]","['(5, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(4, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (27, 4), (5, 1), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (7, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (9, 1), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (6, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (8, 1), (17, 13), (11, 3), (10, 1), (19, 13), (25, 5), (25, 8), (7, 2), (25, 11), (21, 1), (21, 7)]",62,0,62
71,"(4, 1)","(5, 1)",West,"[((3, 1), 'West', 1)]","['(4, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(3, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (27, 4), (5, 1), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (7, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (9, 1), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (6, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (4, 1), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (8, 1), (17, 13), (11, 3), (10, 1), (19, 13), (25, 5), (25, 8), (7, 2), (25, 11), (21, 1), (21, 7)]",63,0,63
72,"(3, 1)","(4, 1)",West,"[((3, 2), 'North', 1), ((2, 1), 'West', 1)]","['(3, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(3, 2)', '(2, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (3, 1), (27, 4), (5, 1), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (7, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (9, 1), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (6, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (21, 11), (4, 1), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (8, 1), (17, 13), (11, 3), (10, 1), (19, 13), (25, 5), (25, 8), (7, 2), (25, 11), (21, 1), (21, 7)]",64,0,64
73,"(3, 2)","(3, 1)",North,"[((3, 3), 'North', 1)]","['(3, 2)', '(2, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(3, 3)', '(2, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (3, 1), (27, 4), (5, 1), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (7, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (9, 1), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (6, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (3, 2), (21, 11), (4, 1), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (8, 1), (17, 13), (11, 3), (10, 1), (19, 13), (25, 5), (25, 8), (7, 2), (25, 11), (21, 1), (21, 7)]",65,0,65
74,"(3, 3)","(3, 2)",North,[],"['(3, 3)', '(2, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(2, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (3, 1), (27, 4), (5, 1), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (7, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (3, 3), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (9, 1), (27, 12), (11, 1), (26, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (6, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (3, 2), (21, 11), (4, 1), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (8, 1), (17, 13), (11, 3), (10, 1), (19, 13), (25, 5), (25, 8), (7, 2), (25, 11), (21, 1), (21, 7)]",66,0,66
75,"(2, 1)","(3, 1)",West,"[((1, 1), 'West', 1)]","['(2, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(1, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (3, 1), (27, 4), (5, 1), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (7, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (3, 3), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (9, 1), (27, 12), (11, 1), (26, 1), (2, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (6, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (3, 2), (21, 11), (4, 1), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (8, 1), (17, 13), (11, 3), (10, 1), (19, 13), (25, 5), (25, 8), (7, 2), (25, 11), (21, 1), (21, 7)]",65,0,65
76,"(1, 1)","(2, 1)",West,[],"['(1, 1)', '(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","['(24, 11)', '(22, 7)', '(17, 10)', '(18, 11)']","[(21, 10), (23, 1), (22, 5), (12, 1), (21, 13), (27, 1), (14, 1), (3, 1), (27, 4), (5, 1), (27, 7), (27, 13), (17, 12), (27, 10), (19, 3), (11, 2), (25, 1), (25, 7), (24, 5), (15, 2), (25, 10), (16, 1), (25, 13), (18, 1), (7, 1), (22, 1), (21, 9), (20, 1), (20, 13), (18, 13), (21, 12), (21, 6), (3, 3), (27, 6), (17, 11), (27, 9), (27, 3), (19, 2), (9, 1), (27, 12), (11, 1), (26, 1), (2, 1), (25, 9), (24, 1), (13, 1), (25, 6), (25, 12), (15, 1), (6, 1), (26, 13), (21, 5), (23, 2), (21, 8), (23, 5), (3, 2), (21, 11), (4, 1), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (8, 1), (1, 1), (17, 13), (11, 3), (10, 1), (19, 13), (25, 5), (25, 8), (7, 2), (25, 11), (21, 1), (21, 7)]",66,0,66
