iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
52,"(12, 6)","(12, 5)",North,[],"['(12, 6)', '(8, 2)', '(12, 7)']","['(8, 2)', '(12, 7)']","[(12, 1), (14, 4), (14, 1), (14, 7), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (13, 7), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",19,0,19
53,"(8, 2)","(8, 1)",North,"[((8, 3), 'North', 1)]","['(8, 2)', '(12, 7)']","['(12, 7)', '(8, 3)']","[(12, 1), (14, 4), (14, 1), (14, 7), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (13, 7), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",19,0,19
54,"(12, 7)","(13, 7)",West,[],"['(12, 7)', '(8, 3)']","['(8, 3)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (13, 7), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",20,0,20
55,"(8, 3)","(8, 2)",North,"[((7, 3), 'West', 1)]","['(8, 3)']","['(7, 3)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (13, 7), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",20,0,20
56,"(7, 3)","(8, 3)",West,"[((6, 3), 'West', 1)]","['(7, 3)']","['(6, 3)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (13, 7), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (18, 8)]",21,0,21
57,"(6, 3)","(7, 3)",West,"[((6, 2), 'South', 1)]","['(6, 3)']","['(6, 2)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (13, 7), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",22,0,22
58,"(6, 2)","(6, 3)",South,"[((6, 1), 'South', 1)]","['(6, 2)']","['(6, 1)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (13, 7), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",23,0,23
59,"(6, 1)","(6, 2)",South,"[((5, 1), 'West', 1)]","['(6, 1)']","['(5, 1)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (13, 7), (6, 1), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",24,0,24
60,"(5, 1)","(6, 1)",West,"[((4, 1), 'West', 1)]","['(5, 1)']","['(4, 1)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (5, 1), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (13, 7), (6, 1), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",25,0,25
61,"(4, 1)","(5, 1)",West,"[((3, 1), 'West', 1)]","['(4, 1)']","['(3, 1)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (5, 1), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (13, 7), (6, 1), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (4, 1), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",26,0,26
62,"(3, 1)","(4, 1)",West,"[((2, 1), 'West', 1)]","['(3, 1)']","['(2, 1)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (3, 1), (5, 1), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (10, 8), (13, 1), (13, 7), (6, 1), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (4, 1), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",27,0,27
63,"(2, 1)","(3, 1)",West,"[((1, 1), 'West', 1)]","['(2, 1)']","['(1, 1)']","[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (3, 1), (5, 1), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (2, 1), (10, 8), (13, 1), (13, 7), (6, 1), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (4, 1), (14, 5), (17, 1), (8, 1), (10, 4), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",28,0,28
64,"(1, 1)","(2, 1)",West,[],"['(1, 1)']",[],"[(12, 1), (12, 7), (14, 4), (14, 1), (14, 7), (3, 1), (5, 1), (17, 9), (8, 3), (10, 6), (10, 3), (10, 9), (16, 4), (13, 5), (16, 1), (16, 7), (18, 4), (6, 2), (18, 1), (18, 7), (12, 3), (12, 9), (12, 6), (14, 3), (14, 9), (8, 2), (9, 1), (10, 2), (10, 5), (2, 1), (10, 8), (13, 1), (13, 7), (6, 1), (16, 3), (16, 9), (15, 1), (15, 7), (16, 6), (18, 3), (18, 9), (7, 3), (18, 6), (12, 2), (12, 5), (14, 2), (4, 1), (14, 5), (17, 1), (8, 1), (10, 4), (1, 1), (11, 3), (11, 9), (10, 7), (10, 1), (16, 2), (13, 9), (16, 5), (18, 2), (15, 9), (18, 5), (6, 3), (18, 8)]",29,0,29
